"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 25, 2019","152.63","152.67","152.82","152.56","42.39K","-0.02%"
"Apr 24, 2019","152.66","152.57","152.69","152.53","28.87K","0.07%"
"Apr 23, 2019","152.56","152.55","152.58","152.48","20.53K","0.01%"
"Apr 22, 2019","152.55","152.51","152.60","152.51","13.52K","0.02%"
"Apr 19, 2019","152.52","152.53","152.67","152.44","46.44K","-0.01%"
"Apr 18, 2019","152.54","152.39","152.57","152.32","44.98K","0.11%"
"Apr 17, 2019","152.37","152.50","152.54","152.37","46.64K","-0.09%"
"Apr 16, 2019","152.50","152.63","152.70","152.48","47.13K","-0.10%"
"Apr 15, 2019","152.65","152.85","152.87","152.60","35.25K","-0.12%"
"Apr 12, 2019","152.84","152.93","152.93","152.83","26.29K","-0.06%"
"Apr 11, 2019","152.93","152.94","153.01","152.89","29.57K","-0.01%"
"Apr 10, 2019","152.95","152.89","152.99","152.88","21.57K","0.05%"
"Apr 09, 2019","152.88","152.91","152.91","152.83","21.53K","-0.02%"
"Apr 08, 2019","152.91","152.74","152.93","152.70","27.21K","0.11%"
"Apr 05, 2019","152.74","152.84","152.90","152.70","38.04K","-0.06%"
"Apr 04, 2019","152.83","152.89","152.95","152.74","40.85K","-0.06%"
"Apr 03, 2019","152.92","152.94","153.07","152.80","36.84K","-0.01%"
"Apr 02, 2019","152.94","153.15","153.16","152.94","44.04K","-0.14%"
"Apr 01, 2019","153.16","153.29","153.32","153.13","28.55K","-0.08%"
"Mar 29, 2019","153.28","153.32","153.34","153.17","35.65K","-0.01%"
"Mar 28, 2019","153.30","153.01","153.30","153.00","36.10K","0.18%"
"Mar 27, 2019","153.02","152.97","153.06","152.86","32.59K","0.05%"
"Mar 26, 2019","152.95","153.12","153.22","152.95","38.27K","-0.10%"
"Mar 25, 2019","153.11","153.05","153.21","153.02","32.19K","0.05%"
"Mar 22, 2019","153.04","152.73","153.05","152.70","32.12K","0.06%"
"Mar 21, 2019","152.95","152.91","152.97","152.88","-","0.14%"
"Mar 20, 2019","152.73","152.81","152.87","152.71","29.69K","-0.05%"
"Mar 19, 2019","152.81","152.78","152.84","152.75","21.82K","0.02%"
"Mar 18, 2019","152.78","152.78","152.86","152.75","19.09K","-0.01%"
"Mar 15, 2019","152.79","152.85","152.91","152.77","25.07K","-0.03%"
"Mar 14, 2019","152.84","152.86","152.88","152.80","24.86K","-0.04%"
"Mar 13, 2019","152.90","152.83","152.95","152.75","8.29K","0.06%"
"Mar 12, 2019","152.81","152.79","152.86","152.74","40.11K","0.02%"
"Mar 11, 2019","152.78","152.79","152.84","152.75","68.58K","-0.01%"
"Mar 08, 2019","152.79","152.62","152.83","152.57","88.03K","0.10%"
"Mar 07, 2019","152.63","152.62","152.67","152.59","37.70K","0.01%"
"Mar 06, 2019","152.62","152.51","152.63","152.41","44.11K","0.07%"
"Mar 05, 2019","152.51","152.52","152.58","152.46","50.21K","0.00%"
"Mar 04, 2019","152.51","152.66","152.68","152.50","32.01K","-0.09%"
"Mar 01, 2019","152.65","152.76","152.78","152.53","49.12K","-0.06%"
"Feb 28, 2019","152.74","152.81","152.86","152.70","33.57K","-0.04%"
"Feb 27, 2019","152.80","152.86","152.92","152.78","29.87K","-0.03%"
"Feb 26, 2019","152.85","152.85","152.89","152.82","24.31K","-0.01%"
"Feb 25, 2019","152.87","152.89","152.94","152.84","16.84K","-0.02%"
"Feb 22, 2019","152.90","152.91","153.00","152.79","35.42K","0.00%"
"Feb 21, 2019","152.90","152.91","152.97","152.86","35.14K","0.00%"
"Feb 20, 2019","152.90","152.90","153.00","152.86","28.55K","0.00%"
"Feb 19, 2019","152.90","152.87","152.92","152.79","25.54K","0.02%"
"Feb 18, 2019","152.87","152.84","152.94","152.81","22.27K","0.03%"
"Feb 15, 2019","152.83","152.79","152.91","152.79","25.46K","0.03%"
"Feb 14, 2019","152.79","152.66","152.84","152.62","34.86K","0.08%"
"Feb 13, 2019","152.67","152.68","152.72","152.56","40.22K","0.00%"
"Feb 12, 2019","152.67","152.85","152.89","152.67","30.92K","-0.09%"
"Feb 11, 2019","152.81","152.84","152.91","152.78","-","-0.01%"
"Feb 08, 2019","152.83","152.62","152.92","152.59","40.08K","0.14%"
"Feb 07, 2019","152.62","152.71","152.75","152.57","40.64K","-0.06%"
"Feb 06, 2019","152.71","152.69","152.75","152.62","24.86K","0.01%"
"Feb 05, 2019","152.69","152.73","152.75","152.63","34.02K","-0.03%"
"Feb 04, 2019","152.73","152.89","152.90","152.72","27.06K","-0.10%"
"Feb 01, 2019","152.89","152.68","152.89","152.68","35.53K","0.13%"
"Jan 31, 2019","152.69","152.66","152.76","152.61","28.26K","0.03%"
"Jan 30, 2019","152.65","152.63","152.66","152.59","21.66K","0.01%"
"Jan 29, 2019","152.64","152.67","152.72","152.62","20.26K","-0.02%"
"Jan 28, 2019","152.67","152.65","152.73","152.61","22.13K","0.01%"
"Jan 25, 2019","152.66","152.52","152.68","152.51","22.77K","0.09%"
"Jan 24, 2019","152.53","152.53","152.59","152.51","28.02K","-0.01%"
"Jan 23, 2019","152.55","152.58","152.63","152.50","33.67K","-0.02%"
"Jan 22, 2019","152.58","152.53","152.64","152.51","34.07K","0.04%"
"Jan 21, 2019","152.52","152.52","152.53","152.37","24.69K","0.01%"
"Jan 18, 2019","152.51","152.59","152.63","152.44","35.47K","-0.05%"
"Jan 17, 2019","152.58","152.62","152.62","152.49","33.39K","-0.01%"
"Jan 16, 2019","152.59","152.51","152.64","152.46","41.41K","0.05%"
"Jan 15, 2019","152.51","152.55","152.65","152.48","36.48K","-0.08%"
"Jan 14, 2019","152.63","152.65","152.69","152.62","-","0.04%"
"Jan 11, 2019","152.57","152.50","152.62","152.46","30.64K","0.04%"
"Jan 10, 2019","152.51","152.41","152.57","152.31","45.77K","0.07%"
"Jan 09, 2019","152.40","152.50","152.50","152.33","39.27K","-0.06%"
"Jan 08, 2019","152.49","152.70","152.74","152.43","46.62K","-0.14%"
"Jan 07, 2019","152.70","152.84","152.85","152.51","37.38K","-0.09%"
"Jan 04, 2019","152.84","152.46","152.99","152.46","39.96K","-0.03%"
"Jan 03, 2019","152.88","152.72","152.93","152.70","-","0.16%"
"Jan 02, 2019","152.63","152.54","152.69","152.47","-","0.03%"
"Dec 31, 2018","152.59","152.53","152.60","152.52","-","0.07%"
"Dec 28, 2018","152.48","152.33","152.49","152.32","25.73K","0.10%"
"Dec 27, 2018","152.33","152.37","152.42","152.13","34.75K","-0.04%"
"Dec 26, 2018","152.39","152.54","152.54","152.27","28.61K","-0.09%"
"Dec 25, 2018","152.52","152.30","152.66","152.23","21.20K","0.09%"
"Dec 24, 2018","152.38","152.36","152.38","152.28","-","0.05%"
"Dec 21, 2018","152.30","152.60","152.61","152.21","38.53K","-0.14%"
"Dec 20, 2018","152.51","152.42","152.69","152.34","41.13K","0.08%"
"Dec 19, 2018","152.39","152.32","152.84","152.15","71.28K","0.05%"
"Dec 18, 2018","152.32","152.09","152.32","152.08","39.76K","0.15%"
"Dec 17, 2018","152.09","152.09","152.29","152.04","35.11K","0.05%"
"Dec 14, 2018","152.02","151.78","152.02","151.75","45.13K","0.25%"
"Dec 13, 2018","151.64","151.63","151.64","151.51","7.59K","0.01%"
"Dec 12, 2018","151.63","151.74","151.76","151.62","40.96K","-0.08%"
"Dec 11, 2018","151.75","151.82","151.89","151.71","62.06K","-0.03%"
"Dec 10, 2018","151.80","151.63","151.82","151.57","83.32K","0.13%"
"Dec 07, 2018","151.61","151.64","151.79","151.49","63.31K","-0.03%"
"Dec 06, 2018","151.65","151.45","151.82","151.44","70.26K","0.14%"
"Dec 05, 2018","151.44","151.47","151.75","151.41","69.92K","-0.03%"
"Dec 04, 2018","151.48","151.26","151.50","151.24","55.84K","0.15%"
"Dec 03, 2018","151.26","151.17","151.29","151.15","39.94K","0.06%"
"Nov 30, 2018","151.17","151.20","151.36","151.16","53.44K","-0.03%"
"Nov 29, 2018","151.21","151.02","151.23","150.98","48.47K","0.13%"
"Nov 28, 2018","151.01","151.13","151.15","151.01","36.07K","-0.08%"
"Nov 27, 2018","151.13","151.14","151.15","151.08","30.62K","0.00%"
"Nov 26, 2018","151.13","151.04","151.14","151.01","23.19K","0.07%"
"Nov 23, 2018","151.02","151.06","151.07","151.00","-","-0.03%"
"Nov 22, 2018","151.06","151.08","151.12","151.02","32.57K","-0.01%"
"Nov 21, 2018","151.08","151.00","151.08","150.96","41.42K","0.05%"
"Nov 20, 2018","151.00","151.11","151.18","150.99","38.93K","-0.07%"
"Nov 19, 2018","151.11","150.96","151.12","150.90","34.63K","0.11%"
"Nov 16, 2018","150.95","150.87","151.04","150.85","41.80K","0.05%"
"Nov 15, 2018","150.88","150.84","150.91","150.81","31.95K","0.03%"
"Nov 14, 2018","150.84","150.80","150.93","150.77","43.12K","0.03%"
"Nov 13, 2018","150.80","150.75","150.86","150.72","42.37K","0.03%"
"Nov 12, 2018","150.75","150.69","150.76","150.69","18.66K","0.04%"
"Nov 09, 2018","150.69","150.70","150.72","150.64","26.89K","0.00%"
"Nov 08, 2018","150.69","150.72","150.77","150.62","31.28K","-0.03%"
"Nov 07, 2018","150.73","150.66","150.75","150.64","30.63K","0.04%"
"Nov 06, 2018","150.67","150.71","150.74","150.64","25.49K","-0.03%"
"Nov 05, 2018","150.71","150.62","150.72","150.57","25.06K","0.05%"
"Nov 02, 2018","150.64","150.68","150.75","150.56","55.48K","-0.01%"
"Nov 01, 2018","150.65","150.63","150.65","150.47","57.41K","0.01%"
"Oct 31, 2018","150.63","150.70","150.72","150.62","29.07K","-0.05%"
"Oct 30, 2018","150.71","150.81","150.86","150.66","43.61K","-0.06%"
"Oct 29, 2018","150.80","150.71","150.86","150.61","51.47K","0.05%"
"Oct 26, 2018","150.72","150.65","150.77","150.53","69.00K","0.05%"
"Oct 25, 2018","150.65","150.45","150.65","150.43","48.57K","0.14%"
"Oct 24, 2018","150.44","150.30","150.49","150.28","42.05K","0.10%"
"Oct 23, 2018","150.29","150.19","150.29","150.16","27.06K","0.07%"
"Oct 22, 2018","150.19","150.21","150.25","150.18","15.82K","-0.02%"
"Oct 19, 2018","150.22","150.19","150.27","150.14","28.46K","0.03%"
"Oct 18, 2018","150.18","150.19","150.22","150.11","33.89K","-0.01%"
"Oct 17, 2018","150.19","150.16","150.21","150.13","23.28K","0.02%"
"Oct 16, 2018","150.16","150.22","150.29","150.14","25.11K","-0.03%"
"Oct 15, 2018","150.20","150.12","150.21","150.10","22.28K","0.05%"
"Oct 12, 2018","150.12","150.19","150.22","150.11","36.66K","-0.03%"
"Oct 11, 2018","150.17","150.05","150.22","150.03","35.67K","0.08%"
"Oct 10, 2018","150.05","150.00","150.09","150.00","21.20K","0.03%"
"Oct 09, 2018","150.01","150.09","150.09","150.00","21.96K","-0.04%"
"Oct 08, 2018","150.07","150.06","150.07","150.06","-","-0.01%"
"Oct 05, 2018","150.09","149.96","150.09","149.96","28.69K","0.09%"
"Oct 04, 2018","149.96","150.15","150.20","149.95","53.34K","-0.14%"
"Oct 03, 2018","150.17","150.15","150.22","150.15","32.64K","0.02%"
"Oct 02, 2018","150.14","150.07","150.15","150.02","35.82K","0.04%"
"Oct 01, 2018","150.08","150.08","150.14","150.03","27.86K","-0.01%"
"Sep 28, 2018","150.09","150.20","150.22","150.05","33.16K","-0.06%"
"Sep 27, 2018","150.18","150.11","150.21","150.10","31.21K","0.04%"
"Sep 26, 2018","150.12","150.03","150.12","150.00","26.20K","0.07%"
"Sep 25, 2018","150.02","150.03","150.12","149.99","27.77K","-0.01%"
"Sep 24, 2018","150.04","150.12","150.16","150.03","-","-0.01%"
"Sep 21, 2018","150.05","150.17","150.26","150.00","53.76K","-0.09%"
"Sep 20, 2018","150.18","150.16","150.21","150.09","29.54K","0.01%"
"Sep 19, 2018","150.16","150.19","150.20","150.09","34.89K","-0.03%"
"Sep 18, 2018","150.20","150.27","150.27","150.15","26.40K","0.00%"
"Sep 17, 2018","150.20","150.16","150.22","150.06","-","-0.05%"
"Sep 14, 2018","150.27","150.30","150.31","150.25","16.57K","-0.01%"
"Sep 13, 2018","150.29","150.30","150.34","150.27","22.16K","-0.10%"
"Sep 12, 2018","150.44","150.40","150.46","150.38","11.11K","0.02%"
"Sep 11, 2018","150.41","150.35","150.42","150.32","36.14K","0.05%"
"Sep 10, 2018","150.34","150.37","150.42","150.33","63.10K","-0.03%"
"Sep 07, 2018","150.38","150.40","150.48","150.38","40.15K","-0.01%"
"Sep 06, 2018","150.39","150.32","150.43","150.31","58.57K","0.05%"
"Sep 05, 2018","150.32","150.25","150.34","150.24","46.66K","0.03%"
"Sep 04, 2018","150.27","150.26","150.34","150.23","31.68K","0.01%"
"Sep 03, 2018","150.25","150.38","150.42","150.20","61.65K","-0.29%"
"Aug 31, 2018","150.69","150.84","151.01","150.24","673.29K","0.25%"
"Aug 30, 2018","150.31","150.44","150.44","150.29","41.99K","-0.09%"
"Aug 29, 2018","150.44","150.48","150.48","150.41","23.41K","-0.03%"
"Aug 28, 2018","150.48","150.49","150.52","150.44","28.53K","-0.01%"
"Aug 27, 2018","150.49","150.48","150.49","150.42","12.91K","0.03%"
"Aug 24, 2018","150.45","150.47","150.49","150.42","30.45K","-0.01%"
"Aug 23, 2018","150.46","150.45","150.51","150.41","24.61K","0.01%"
"Aug 22, 2018","150.45","150.50","150.58","150.42","41.68K","-0.03%"
"Aug 21, 2018","150.50","150.51","150.55","150.45","32.01K","-0.01%"
"Aug 20, 2018","150.51","150.42","150.54","150.40","26.99K","0.05%"
"Aug 17, 2018","150.44","150.34","150.52","150.31","26.73K","0.07%"
"Aug 16, 2018","150.33","150.38","150.49","150.30","44.20K","-0.05%"
"Aug 15, 2018","150.40","150.27","150.41","150.24","29.32K","0.07%"
"Aug 14, 2018","150.30","150.35","150.38","150.25","29.05K","-0.05%"
"Aug 13, 2018","150.38","150.30","150.40","150.29","32.20K","0.07%"
"Aug 10, 2018","150.27","150.08","150.30","150.07","38.34K","0.13%"
"Aug 09, 2018","150.07","150.10","150.14","150.06","28.05K","-0.02%"
"Aug 08, 2018","150.10","150.15","150.16","150.03","31.10K","-0.03%"
"Aug 07, 2018","150.14","150.14","150.16","150.07","28.04K","0.01%"
"Aug 06, 2018","150.13","150.12","150.23","150.09","27.45K","0.01%"
"Aug 03, 2018","150.12","150.12","150.15","149.95","43.55K","0.02%"
"Aug 02, 2018","150.09","149.91","150.11","149.75","80.33K","0.15%"
"Aug 01, 2018","149.86","150.66","150.67","149.85","95.51K","-0.55%"
"Jul 31, 2018","150.69","150.44","150.80","150.24","63.67K","0.17%"
"Jul 30, 2018","150.44","150.56","150.57","150.43","32.93K","-0.09%"
"Jul 27, 2018","150.57","150.62","150.64","150.45","45.86K","-0.03%"
"Jul 26, 2018","150.61","150.76","150.79","150.51","49.48K","-0.11%"
"Jul 25, 2018","150.78","150.60","150.79","150.57","40.23K","0.13%"
"Jul 24, 2018","150.59","150.58","150.67","150.45","48.11K","0.02%"
"Jul 23, 2018","150.56","150.97","150.98","150.36","82.41K","-0.27%"
"Jul 20, 2018","150.97","150.93","151.00","150.92","22.52K","0.02%"
"Jul 19, 2018","150.94","150.86","150.94","150.83","23.02K","0.05%"
"Jul 18, 2018","150.87","150.89","150.93","150.86","17.39K","-0.02%"
"Jul 17, 2018","150.90","150.91","150.94","150.86","15.81K","0.00%"
"Jul 16, 2018","150.90","150.93","150.93","150.88","-","0.00%"
"Jul 13, 2018","150.90","150.93","150.96","150.88","17.11K","-0.01%"
"Jul 12, 2018","150.92","150.92","150.94","150.90","17.29K","0.00%"
"Jul 11, 2018","150.92","150.93","150.97","150.89","28.85K","-0.01%"
"Jul 10, 2018","150.93","150.97","150.98","150.90","23.94K","-0.03%"
"Jul 09, 2018","150.97","150.97","151.01","150.94","13.77K","0.00%"
"Jul 06, 2018","150.97","150.96","151.01","150.93","26.86K","0.01%"
"Jul 05, 2018","150.95","150.93","150.99","150.92","23.83K","0.01%"
"Jul 04, 2018","150.94","150.90","150.97","150.90","18.16K","0.02%"
"Jul 03, 2018","150.91","150.96","150.98","150.89","32.58K","-0.02%"
"Jul 02, 2018","150.94","150.84","150.94","150.82","29.49K","0.07%"
"Jun 29, 2018","150.84","150.86","150.87","150.80","27.12K","-0.01%"
"Jun 28, 2018","150.86","150.84","150.88","150.84","19.85K","0.02%"
"Jun 27, 2018","150.83","150.83","150.87","150.81","19.20K","0.01%"
"Jun 26, 2018","150.82","150.85","150.89","150.81","22.91K","-0.03%"
"Jun 25, 2018","150.86","150.84","150.87","150.81","16.38K","0.01%"
"Jun 22, 2018","150.85","150.81","150.87","150.81","22.67K","0.03%"
"Jun 21, 2018","150.80","150.77","150.81","150.73","27.45K","0.02%"
"Jun 20, 2018","150.77","150.85","150.86","150.77","24.40K","-0.06%"
"Jun 19, 2018","150.86","150.75","150.86","150.74","23.83K","0.06%"
"Jun 18, 2018","150.77","150.78","150.81","150.76","13.07K","0.00%"
"Jun 15, 2018","150.77","150.76","150.83","150.71","39.48K","0.01%"
"Jun 14, 2018","150.76","150.62","150.78","150.60","35.70K","-0.07%"
"Jun 13, 2018","150.86","150.77","150.86","150.76","9.58K","0.05%"
"Jun 12, 2018","150.79","150.82","150.83","150.77","45.11K","-0.03%"
"Jun 11, 2018","150.84","150.85","150.88","150.82","49.46K","0.01%"
"Jun 08, 2018","150.83","150.83","150.88","150.79","46.50K","-0.01%"
"Jun 07, 2018","150.84","150.83","150.86","150.75","50.40K","0.01%"
"Jun 06, 2018","150.83","150.85","150.91","150.82","35.45K","-0.01%"
"Jun 05, 2018","150.84","150.79","150.84","150.78","36.81K","0.03%"
"Jun 04, 2018","150.80","150.84","150.87","150.75","36.93K","-0.03%"
"Jun 01, 2018","150.85","150.97","151.01","150.81","67.30K","-0.08%"
"May 31, 2018","150.97","151.02","151.02","150.94","38.48K","-0.05%"
"May 30, 2018","151.04","151.00","151.13","150.99","57.68K","0.05%"
"May 29, 2018","150.97","150.91","151.00","150.90","33.35K","0.03%"
"May 28, 2018","150.92","150.92","150.99","150.91","23.85K","0.01%"
"May 25, 2018","150.91","150.83","150.93","150.79","33.21K","0.05%"
"May 24, 2018","150.83","150.85","150.92","150.83","33.78K","-0.01%"
"May 23, 2018","150.85","150.77","150.87","150.74","30.80K","0.05%"
"May 22, 2018","150.78","150.71","150.79","150.71","29.35K","0.05%"
"May 21, 2018","150.71","150.71","150.82","150.70","27.40K","0.01%"
"May 18, 2018","150.70","150.66","150.71","150.63","32.64K","0.01%"
"May 17, 2018","150.69","150.72","150.76","150.68","28.91K","-0.01%"
"May 16, 2018","150.71","150.69","150.72","150.62","30.76K","0.00%"
"May 15, 2018","150.71","150.81","150.82","150.70","31.58K","-0.06%"
"May 14, 2018","150.80","150.85","150.87","150.78","15.90K","-0.02%"
"May 11, 2018","150.83","150.82","150.86","150.80","17.49K","0.02%"
"May 10, 2018","150.80","150.80","150.81","150.75","18.04K","-0.01%"
"May 09, 2018","150.81","150.84","150.88","150.80","23.34K","-0.02%"
"May 08, 2018","150.84","150.86","150.88","150.81","24.04K","-0.01%"
"May 07, 2018","150.86","150.84","150.91","150.81","19.98K","-0.05%"
"May 04, 2018","150.94","150.93","150.96","150.93","-","0.00%"
"May 03, 2018","150.94","150.87","150.97","150.87","-","0.07%"
"May 02, 2018","150.83","150.89","150.93","150.77","33.88K","-0.03%"
"May 01, 2018","150.88","150.63","150.92","150.63","37.01K","0.07%"
"Apr 30, 2018","150.78","150.70","150.78","150.69","-","0.09%"
"Apr 27, 2018","150.64","150.58","150.70","150.53","43.12K","0.05%"
"Apr 26, 2018","150.56","150.54","150.60","150.39","54.64K","0.01%"
"Apr 25, 2018","150.55","150.68","150.69","150.52","46.25K","-0.08%"
"Apr 24, 2018","150.67","150.59","150.70","150.52","40.58K","0.03%"
"Apr 23, 2018","150.63","150.61","150.66","150.43","53.35K","0.03%"
"Apr 20, 2018","150.58","150.85","150.86","150.58","59.19K","-0.18%"
"Apr 19, 2018","150.85","150.91","150.93","150.81","34.23K","-0.03%"
"Apr 18, 2018","150.90","150.86","150.93","150.86","18.82K","0.03%"
"Apr 17, 2018","150.86","150.87","150.91","150.81","28.09K","-0.01%"
"Apr 16, 2018","150.87","150.89","150.91","150.84","17.75K","-0.01%"
"Apr 13, 2018","150.89","150.97","150.99","150.89","23.26K","-0.04%"
"Apr 12, 2018","150.95","150.99","151.03","150.95","18.70K","-0.03%"
"Apr 11, 2018","150.99","150.96","151.03","150.96","19.15K","0.01%"
"Apr 10, 2018","150.97","150.90","150.98","150.88","24.02K","0.05%"
"Apr 09, 2018","150.90","150.86","150.95","150.85","16.63K","0.03%"
"Apr 06, 2018","150.85","150.86","150.90","150.79","24.59K","-0.01%"
"Apr 05, 2018","150.86","150.92","150.99","150.83","36.41K","-0.05%"
"Apr 04, 2018","150.93","150.96","150.98","150.89","31.02K","-0.03%"
"Apr 03, 2018","150.97","150.81","150.98","150.80","34.57K","0.11%"
"Apr 02, 2018","150.81","150.79","150.81","150.70","23.62K","0.03%"
"Mar 30, 2018","150.77","150.84","150.89","150.76","26.50K","-0.05%"
"Mar 29, 2018","150.85","150.87","150.93","150.78","26.90K","-0.01%"
"Mar 28, 2018","150.86","150.86","150.94","150.83","27.68K","0.01%"
"Mar 27, 2018","150.85","150.95","150.96","150.84","23.16K","-0.07%"
"Mar 26, 2018","150.96","151.00","151.01","150.93","16.62K","-0.02%"
"Mar 23, 2018","150.99","150.90","151.06","150.90","31.48K","0.06%"
"Mar 22, 2018","150.90","150.88","150.95","150.82","23.38K","0.01%"
"Mar 21, 2018","150.88","150.84","150.91","150.81","-","0.01%"
"Mar 20, 2018","150.87","150.89","150.90","150.83","18.19K","-0.01%"
"Mar 19, 2018","150.89","150.86","150.94","150.86","16.64K","0.01%"
"Mar 16, 2018","150.87","150.75","150.92","150.73","28.31K","0.07%"
"Mar 15, 2018","150.76","150.67","150.77","150.66","24.49K","0.06%"
"Mar 14, 2018","150.67","150.66","150.73","150.61","23.77K","-0.21%"
"Mar 13, 2018","150.98","150.98","151.02","150.97","12.28K","-0.01%"
"Mar 12, 2018","151.00","151.00","151.06","150.99","41.35K","0.00%"
"Mar 09, 2018","151.00","150.97","151.04","150.90","62.14K","0.02%"
"Mar 08, 2018","150.97","151.04","151.05","150.96","53.71K","-0.04%"
"Mar 07, 2018","151.03","150.99","151.11","150.94","64.42K","0.03%"
"Mar 06, 2018","150.99","151.08","151.15","150.98","43.50K","-0.07%"
"Mar 05, 2018","151.09","150.75","151.09","150.65","53.58K","0.25%"
"Mar 02, 2018","150.71","150.94","151.15","150.55","64.97K","-0.16%"
"Mar 01, 2018","150.95","150.93","150.99","150.86","43.78K","0.01%"
"Feb 28, 2018","150.93","151.02","151.03","150.91","39.69K","-0.06%"
"Feb 27, 2018","151.02","150.98","151.05","150.96","24.86K","0.03%"
"Feb 26, 2018","150.97","150.88","150.97","150.88","25.17K","0.05%"
"Feb 23, 2018","150.89","150.83","150.97","150.82","30.90K","0.04%"
"Feb 22, 2018","150.83","150.77","150.85","150.75","30.75K","0.03%"
"Feb 21, 2018","150.78","150.73","150.79","150.71","25.11K","0.04%"
"Feb 20, 2018","150.72","150.74","150.78","150.71","14.87K","-0.02%"
"Feb 19, 2018","150.75","150.75","150.81","150.71","19.50K","0.00%"
"Feb 16, 2018","150.75","150.66","150.82","150.64","33.56K","0.05%"
"Feb 15, 2018","150.68","150.62","150.68","150.51","39.42K","0.03%"
"Feb 14, 2018","150.63","150.57","150.68","150.55","30.62K","0.05%"
"Feb 13, 2018","150.56","150.47","150.58","150.47","21.37K","0.02%"
"Feb 12, 2018","150.53","150.44","150.54","150.44","-","0.02%"
"Feb 09, 2018","150.50","150.43","150.56","150.40","34.06K","0.05%"
"Feb 08, 2018","150.42","150.49","150.52","150.40","32.02K","-0.04%"
"Feb 07, 2018","150.48","150.49","150.50","150.37","46.81K","0.00%"
"Feb 06, 2018","150.48","150.32","150.63","150.30","58.78K","0.11%"
"Feb 05, 2018","150.32","150.27","150.34","150.20","31.39K","0.03%"
"Feb 02, 2018","150.28","150.18","150.33","150.09","57.51K","0.05%"
"Feb 01, 2018","150.20","150.32","150.36","150.20","53.85K","-0.08%"
"Jan 31, 2018","150.32","150.19","150.35","150.15","53.80K","0.10%"
"Jan 30, 2018","150.17","150.31","150.31","150.12","51.75K","-0.09%"
"Jan 29, 2018","150.31","150.41","150.41","150.28","28.40K","-0.07%"
"Jan 26, 2018","150.42","150.35","150.46","150.29","33.73K","0.05%"
"Jan 25, 2018","150.34","150.41","150.42","150.26","45.61K","-0.05%"
"Jan 24, 2018","150.41","150.48","150.57","150.41","36.55K","-0.04%"
"Jan 23, 2018","150.47","150.37","150.48","150.35","30.16K","0.07%"
"Jan 22, 2018","150.37","150.39","150.41","150.32","25.46K","-0.01%"
"Jan 19, 2018","150.38","150.37","150.40","150.28","38.31K","0.01%"
"Jan 18, 2018","150.37","150.29","150.38","150.25","43.16K","0.04%"
"Jan 17, 2018","150.31","150.43","150.47","150.31","37.07K","-0.08%"
"Jan 16, 2018","150.43","150.47","150.52","150.43","28.47K","-0.03%"
"Jan 15, 2018","150.47","150.47","150.56","150.44","27.08K","-0.01%"
"Jan 12, 2018","150.48","150.47","150.55","150.43","29.69K","0.00%"
"Jan 11, 2018","150.48","150.35","150.53","150.30","42.49K","0.09%"
"Jan 10, 2018","150.35","150.62","150.63","150.35","44.80K","-0.19%"
"Jan 09, 2018","150.63","150.71","150.78","150.59","30.71K","-0.06%"
"Jan 08, 2018","150.72","150.77","150.80","150.72","-","0.00%"
"Jan 05, 2018","150.72","150.73","150.80","150.68","21.09K","-0.01%"
"Jan 04, 2018","150.73","150.77","150.84","150.72","20.60K","-0.05%"
"Jan 03, 2018","150.80","150.75","150.84","150.75","-","0.05%"
"Jan 02, 2018","150.73","150.84","150.88","150.73","-","-0.06%"
"Jan 01, 2018","150.82","150.81","150.82","150.81","-","0.03%"
"Dec 29, 2017","150.78","150.72","150.78","150.61","27.13K","0.04%"
"Dec 28, 2017","150.72","150.67","150.79","150.66","28.67K","0.02%"
"Dec 27, 2017","150.69","150.80","150.80","150.67","22.61K","-0.07%"
"Dec 26, 2017","150.80","150.87","150.89","150.71","28.29K","-0.05%"
"Dec 25, 2017","150.87","150.80","150.90","150.79","12.40K","0.06%"
"Dec 22, 2017","150.78","150.71","150.81","150.67","27.07K","0.05%"
"Dec 21, 2017","150.70","150.76","150.76","150.53","46.78K","-0.04%"
"Dec 20, 2017","150.76","150.96","150.97","150.73","43.04K","-0.13%"
"Dec 19, 2017","150.96","151.00","151.00","150.93","20.48K","-0.01%"
"Dec 18, 2017","150.98","150.88","151.01","150.88","23.31K","0.06%"
"Dec 15, 2017","150.89","150.88","150.95","150.84","30.24K","0.01%"
"Dec 14, 2017","150.88","150.91","150.97","150.86","28.32K","0.01%"
"Dec 13, 2017","150.87","150.93","150.99","150.87","7.97K","-0.04%"
"Dec 12, 2017","150.93","150.92","150.95","150.86","36.17K","0.02%"
"Dec 11, 2017","150.90","150.95","150.95","150.84","48.39K","-0.04%"
"Dec 08, 2017","150.96","150.93","151.05","150.92","50.16K","0.02%"
"Dec 07, 2017","150.93","150.90","150.93","150.84","49.14K","0.01%"
"Dec 06, 2017","150.91","150.86","150.97","150.84","38.41K","0.03%"
"Dec 05, 2017","150.87","150.93","150.99","150.75","43.20K","-0.04%"
"Dec 04, 2017","150.93","151.01","151.12","150.92","27.94K","-0.06%"
"Dec 01, 2017","151.02","150.92","151.03","150.84","47.47K","0.06%"
"Nov 30, 2017","150.93","151.05","151.06","150.85","45.91K","-0.09%"
"Nov 29, 2017","151.06","150.97","151.10","150.96","28.34K","0.06%"
